forcing creation of server ID: 44
[06-25-2017 13:11:51.701700][ startup] CONSTRUCTED SERVER
[06-25-2017 13:11:51.702291][ startup] SENDER START
[06-25-2017 13:11:51.702339][ startup] HANDLE RECEIVE START
[06-25-2017 13:11:51.702323][ startup] RECEIVER START
[06-25-2017 13:11:51.702371][ startup] MAIN LOOP START
[06-25-2017 13:11:58.215463][    info] CLIENT CONNECTED: 60
[06-25-2017 13:19:32.219314][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.243644][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.243743][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.266749][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.266843][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.288241][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.288336][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.313349][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.313451][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.336233][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.336309][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.360189][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.360302][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.383162][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.383257][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.406806][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.406901][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.428604][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.428689][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.453553][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.453655][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.475696][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.475774][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.500746][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.500837][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.523740][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.523838][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.546973][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.547077][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.572506][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.572590][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.598217][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.598301][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.623959][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.624065][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.647923][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.648026][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.671154][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.671221][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.696145][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.696242][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.720190][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.720277][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.744158][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.744257][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.769524][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.769628][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.791014][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.791112][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.815511][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.815596][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.840240][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.840332][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.863133][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.863218][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.884621][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.884719][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.910264][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.910370][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.932008][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.932109][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.957223][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.957311][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:32.982566][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:32.982665][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.007398][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.007501][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.029396][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.029500][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.051402][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.051505][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.077214][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.077285][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.102090][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.102316][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.124709][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.124801][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.148643][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.148774][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.173425][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.173520][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.194486][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.194586][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.217822][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.217915][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.242699][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.242791][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.267654][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.267749][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.291630][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.291723][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.315572][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.315676][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.341440][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.341554][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.365904][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.365995][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.389315][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.389420][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.413942][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.414029][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.437199][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
[06-25-2017 13:19:33.437303][   error] COULDN'T FIND BUFFER kill
[06-25-2017 13:19:33.462360][    info] RECEIVED REQUEST FOR kill FROM 10.0.0.44 8930
